age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
6,female,Normal,0,2,92,,413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
15,male,Normal,1,1,19,,589.03,40.09,27.67,50.21,unknown,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,,
12,male,Obese,0,1,101,,331.71,60.32,7.93,0.41,unknown,Grilled Striped Bass,,,
10,male,Underweight,1,3,70,"Sulfurous acid, Soybean, Squid",589.03,40.09,27.67,50.21,unknown,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,,
11,male,Underweight,0,3,103,,670.31,44.28,25.89,44.47,unknown,Salmon with Shiitake and Red Wine Sauce,,,
6,female,Normal,0,2,172,"Pork, Shrimp",421.45,21.34,23.95,33.09,unknown,Salmon Club With Avocado Butter,,,
7,female,Obese,1,0,153,,155.87,15.26,8.38,5.74,unknown,Lime Seviche,,,
6,male,Underweight,1,0,63,"Pine nut, Chicken",687.62,47.58,28.38,67.53,unknown,Saucy Fish Tacos,Fish,,
6,female,Normal,0,1,95,,475.4,28.89,32.08,17.41,unknown,Crispy Monkfish with Capers,Fish,,
14,male,Normal,0,2,64,"Chicken, Beef",485.57,34.93,35.03,6.54,unknown,Salmon Fillets with Herbed Leeks,,,
7,male,Obese,1,1,120,"Shellfish, Walnut",153.86,15.67,4.38,14.56,unknown,"Fish and Vegetable Soup with Lime, Ginger, and Cilantro",Fish,,
10,female,Underweight,1,1,107,,821.23,78.02,44.31,33.73,unknown,Roasted Salmon With Spicy Cauliflower,,,
10,male,Underweight,0,1,83,,601.25,52.92,28.5,33.08,unknown,Salt Cod Brandade,,,
12,female,Underweight,1,2,46,,578.48,15.14,22.81,56.53,unknown,Garlic Greens on Toast,Garlic,,
9,male,Normal,0,2,49,,561.81,5.21,40.32,26.04,unknown,Steak Winegrower's Style (entrecÃÂ´te Vigneronne),,,
16,male,Overweight,0,3,87,,316.72,12.89,27.69,5.02,unknown,Smoked-bluefish,Fish,,
16,female,Normal,0,1,93,,542.14,15.79,28.72,60.4,unknown,Crispy Potato Salad With Chimichurri Sauce,Potato,,
6,male,Normal,1,3,92,Soybean,523.45,11.02,38.23,28.22,unknown,"Skate, Chicory, and Anchovy",Anchovy,,
14,female,Normal,1,2,144,"Beef, Sulfurous acid, Mackerel",464.19,31.05,33.36,2.88,unknown,Pan Fried Sea Bass,,,
7,female,Normal,1,0,98,,476.99,10.36,23.29,57.81,unknown,Stuffed Pizza Pie with Escarole,,,
9,male,Obese,1,0,59,Wheat,190.69,24.56,4.73,12.02,unknown,Indian-Spiced Halibut with Yogurt,,,
13,female,Underweight,1,0,22,,597.94,11.37,51.89,32.14,unknown,Broccoli & Burrata,,,
7,male,Obese,0,3,104,Crab,190.69,24.56,4.73,12.02,unknown,Indian-Spiced Halibut with Yogurt,,,
16,male,Overweight,1,0,102,,422.77,26.45,30.48,9.38,unknown,Biftekia Gemista (feta Stuffed Burgers),,,
14,male,Normal,0,0,47,"Pork, Crab, Milk",492.16,36.84,22.37,14.16,unknown,Pan-seared Crispy Salmon,,,
6,female,Underweight,1,3,98,,719.87,43.57,45.74,36.36,unknown,Bluefish Chowder,Fish,,
14,female,Normal,1,2,117,"Mackerel, Peach, Sulfurous acid",503.16,2.31,54.75,2.48,unknown,Salsa Verde,,,
8,female,Obese,0,1,10,"Mackerel, Shellfish, Sulfurous acid",157.31,17.68,8.67,1.34,unknown,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,,
14,female,Normal,0,2,138,Tomato,447.0,34.87,31.55,4.86,unknown,Seared Salmon With Mustard-caper Butter,,,
8,female,Underweight,1,0,113,,611.24,15.67,49.2,36.99,unknown,"Roasted Brussels Sprouts With Capers, Walnuts And Anchovies",Walnut,,
10,female,Overweight,0,3,21,"Buckwheat, Sulfurous acid",423.83,12.26,33.58,22.06,unknown,Faith Hill's Greek Salad,,,
14,male,Overweight,1,2,146,"Shrimp, Pine nut",406.3,29.96,5.22,44.69,unknown,Sake-Steamed Sea Bass with Ginger and Green Onions,,,
12,male,Normal,1,3,35,"Peanut, Pine nut, Pork",453.31,36.2,25.5,20.76,unknown,"Seared Black Bass with Bitter Greens, Grapefruit and Feta Salad",,,
10,male,Underweight,0,1,139,,593.01,28.74,39.79,35.33,unknown,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,,,
16,male,Overweight,0,1,158,,312.02,23.73,8.26,35.84,unknown,Pan Bagnat,,,
15,male,Obese,0,3,47,Chicken,160.53,29.03,2.49,6.62,unknown,Sea Bass With Asparagus,,,
6,male,Underweight,0,2,174,Buckwheat,690.05,18.93,52.25,32.09,unknown,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,,,
11,female,Underweight,0,1,14,"Wheat, Shellfish, Pine nut",505.6,55.38,11.62,43.4,unknown,Labneh With Chilli And Anchovy,Anchovy,,
6,male,Overweight,0,2,167,,337.78,34.18,21.23,0.65,unknown,Bluefish En Papillote,Fish,,
12,female,Underweight,1,2,18,"Egg, Squid, Crab",710.71,35.36,36.64,58.63,unknown,Farmers Pasta,,,
6,male,Underweight,0,2,90,,748.38,31.43,47.97,49.23,unknown,Mozzarella En Carozza,,,
14,male,Obese,1,1,122,"Wheat, Pine nut, Shrimp",183.45,20.99,3.73,17.17,unknown,Pan-Seared Black Cod with Grape Salsa,,,
10,female,Underweight,0,2,69,"Chicken, Soybean, Beef",528.1,35.93,24.78,42.42,unknown,Leek And Smoked Haddock Chowder,,,
6,female,Obese,0,0,119,"Pork, Buckwheat",201.44,22.15,8.73,6.61,unknown,Poached Sea Bass with Lemon Butter,Lemon,,
7,female,Normal,0,2,157,,407.35,21.23,15.53,45.51,unknown,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,
15,male,Normal,1,0,175,Milk,559.78,54.97,35.3,2.58,unknown,Pork Shoulder with Salsa Verde,Pork,,
16,male,Overweight,1,1,164,,404.24,12.53,14.33,58.42,unknown,Pasta with Anchovy-Walnut Sauce,Anchovy,Walnut,
11,male,Underweight,1,0,175,"Pork, Shrimp",692.63,23.9,46.25,54.8,unknown,Kale Caesar,,,
13,female,Normal,1,0,148,Crab,486.77,33.9,25.14,30.34,unknown,Grilled Fish and Chips,Fish,,
7,male,Overweight,1,3,157,"Pine nut, Pork",446.03,31.15,24.08,29.66,unknown,Salade Nicoise,,,
15,female,Overweight,0,1,175,"Egg, Soybean",446.01,15.17,27.3,34.43,unknown,Ceasar Salad,,,
7,male,Underweight,1,1,137,"Crab, Tomato",845.93,39.52,58.68,42.09,unknown,Grilled Calamari on a Bed of White Beans,,,
7,female,Obese,0,1,100,"Buckwheat, Squid",157.31,17.68,8.67,1.34,unknown,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,,
10,male,Overweight,0,2,106,"Tomato, Egg, Mackerel",304.46,40.98,14.05,1.46,unknown,Spicy Butter-Steamed Bass,,,
6,male,Underweight,1,1,91,,549.2,9.37,38.09,50.61,unknown,LONG ISLAND BOUILLABAISSE,,,
7,female,Obese,1,1,106,Walnut,241.69,31.92,9.69,3.04,unknown,Mushroom-wine Fish Fillet En Papillote,Fish,,
14,female,Obese,1,2,151,"Mackerel, Shellfish",248.76,36.25,7.82,6.94,unknown,Smoked-sable Tartare With Beets And Watercress,,,
14,female,Normal,0,3,135,"Egg, Chicken",425.57,12.25,14.88,59.35,unknown,Anchovy Crostini With Onion-and-raisin Relish,Anchovy,,
6,male,Underweight,0,1,171,"Mackerel, Peanut",810.28,17.99,61.37,55.94,unknown,Little Gem Lettuce With House Caesar Dressing,,,
8,female,Underweight,0,2,46,Pine nut,612.56,56.87,26.03,37.33,unknown,Bouillabaisse,,,
16,female,Underweight,0,2,76,,783.11,77.13,23.46,67.35,unknown,"Cod, Potato & Spring Onion Stew Recipe",Potato,,
13,female,Obese,0,3,19,"Soybean, Shrimp, Egg",164.21,21.55,7.93,0.91,unknown,Lemon Sole with Lemon-Caper Sauce,Lemon,,
6,male,Normal,0,1,74,,451.05,9.41,31.1,31.21,unknown,Emmanuel's Baked Artichoke Hearts,,,
9,male,Normal,0,1,170,Crab,524.06,3.07,56.94,1.2,unknown,Salsa Verde Recipe,,,
8,female,Underweight,0,1,21,"Buckwheat, Shrimp, Chicken",632.31,15.13,43.71,47.09,unknown,Butternut Squash Tart With Anchovy Vinaigrette,Anchovy,,
7,male,Underweight,0,0,162,Crab,513.78,35.9,27.52,30.04,unknown,Grilled Fish Sandwich With Cabbage Slaw,Fish,,
14,male,Obese,1,0,28,Squid,211.62,27.66,9.74,2.43,unknown,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,,
14,male,Obese,0,1,6,,255.83,32.43,8.48,10.7,unknown,Crispy Baked Cod,,,
12,male,Normal,1,1,40,Peach,465.63,31.35,32.3,11.37,unknown,Pan-roasted Sea Bass with Citrus-Heirloom Tomato Vinaigrette,Tomato,,
12,male,Underweight,0,0,55,,643.44,24.04,33.29,62.21,unknown,Fettuccine with Tomatoes and Crispy Capers,Tomato,,
13,male,Obese,0,2,89,,301.15,32.41,8.44,17.59,unknown,Gulf Fish en Papillote,Fish,,
15,male,Overweight,0,2,104,Chicken,438.31,36.76,20.03,27.54,unknown,"Pfb: Ancho-seared Swordfish With Ginger-sweet Potato Mash, Sear",Potato,Fish,
13,female,Normal,1,2,49,Sulfurous acid,457.58,60.55,21.5,2.31,unknown,Grilled Striped Bass,,,
13,female,Normal,1,2,149,,423.67,6.93,31.74,28.7,unknown,Find the book,,,
6,male,Overweight,0,1,122,"Squid, Walnut, Pine nut",423.86,38.18,25.24,6.81,unknown,Roasted Halibut with Green Olive Sauce,,,
8,male,Normal,1,2,23,,423.72,38.66,23.19,13.97,unknown,Cornmeal-Fried Trout with Grapefruit and Fried Sage,,,
12,male,Underweight,1,3,164,,566.62,7.95,43.89,38.63,unknown,Baked Peppers With Onion And Tomato,Tomato,,
7,female,Overweight,0,0,96,Crab,307.93,24.53,15.52,17.27,unknown,Cheesy Catfish Chowder,Fish,,
16,male,Obese,1,0,75,,298.55,34.58,6.27,28.78,unknown,Salsa-baked Fish,Fish,,
10,male,Underweight,1,3,57,"Shellfish, Wheat, Milk",513.78,35.9,27.52,30.04,unknown,Grilled Fish Sandwich With Cabbage Slaw,Fish,,
15,male,Normal,0,0,87,Soybean,446.02,38.46,26.3,9.47,unknown,Roasted Salmon with Oyster Mushrooms in Red Wine,,,
15,female,Overweight,1,1,163,"Buckwheat, Peanut, Walnut",343.39,41.46,16.05,7.58,unknown,Whole Striped Bass,,,
9,female,Obese,0,1,27,"Mackerel, Soybean, Milk",383.98,67.72,8.2,6.06,unknown,"Salt-Baked Branzino with Citrus, Fennel and Herbs",,,
10,female,Underweight,0,1,68,,719.87,43.57,45.74,36.36,unknown,Bluefish Chowder,Fish,,
15,female,Underweight,1,2,21,Peach,809.04,20.06,62.78,45.73,unknown,Summer Squash Gratin with Salsa Verde and Gruyere,,,
13,male,Underweight,0,0,46,"Peanut, Tomato, Walnut",535.51,40.94,16.99,53.96,unknown,Yagihashi's Black Sea Bass with Somen and Vegetables,,,
7,female,Normal,1,3,62,,460.27,8.7,35.17,36.19,unknown,Puttanesca Sauce,,,
15,male,Overweight,1,1,137,,442.28,55.88,18.06,8.92,unknown,Black Cod with Chanterelle Ragout,,,
6,female,Underweight,1,3,54,"Tomato, Pine nut, Buckwheat",626.81,35.06,35.12,44.54,unknown,Sole With Summer Vegetable Salsa,,,
8,female,Overweight,1,2,94,,312.02,23.73,8.26,35.84,unknown,Pan Bagnat,,,
13,male,Normal,0,3,42,"Pine nut, Wheat",401.35,12.82,26.78,32.92,unknown,Domestic Diva's Pan Seared Sea Bass With Tarragon Pesto & Chick,,,
8,male,Underweight,0,1,129,Wheat,535.51,40.94,16.99,53.96,unknown,Yagihashi's Black Sea Bass with Somen and Vegetables,,,
16,male,Normal,1,0,77,"Tomato, Mackerel, Egg",413.48,44.92,10.54,23.53,unknown,Port-Marinated Pork with Prunes and Anchovies,Pork,,
9,male,Underweight,0,0,19,,543.72,37.47,20.55,48.7,unknown,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,
14,female,Normal,1,3,24,,489.35,81.2,14.29,5.61,unknown,Lemon-Stuffed Grilled Branzino,Lemon,,
8,male,Obese,1,1,176,,255.58,36.66,4.61,12.23,unknown,Sea Bass and Confetti Vegetables with Lemon-Butter Sauce,Lemon,,
10,female,Overweight,0,3,111,"Peach, Milk, Shrimp",431.78,53.2,15.82,17.44,unknown,Sauteed Ling Cod With Leeks & Anchovy Butter,Anchovy,,
14,male,Overweight,1,3,51,Sulfurous acid,371.77,15.87,17.36,39.22,unknown,Challenging Misconceptions: Potato Pizza ??A cooking blog - Kitchenist,Potato,,
6,male,Normal,0,2,158,"Soybean, Beef",549.92,23.58,25.52,57.09,unknown,Anchovy- Tomato Toast,Anchovy,Tomato,
8,female,Obese,1,2,42,,332.29,34.84,7.01,28.62,unknown,"Baked Fish with Roasted Potatoes, Tomatoes, and Salmoriglio Sauce",Potato,Tomato,Fish
6,female,Obese,1,2,130,,252.58,34.16,7.64,12.29,unknown,SautÃÂ©ed Bass with Shiitake Mushroom Sauce,,,
14,female,Normal,0,3,54,"Walnut, Wheat",457.77,15.72,37.63,15.64,unknown,Finnan Haddie with Spinach and Pancetta,,,
16,male,Normal,1,0,35,,432.94,5.65,40.61,19.58,unknown,Kalamata Olive Tapenade With Shallots,,,
7,male,Obese,1,1,45,,201.3,28.64,5.96,8.37,unknown,Miso-Glazed Sea Bass with Asparagus,,,
12,male,Overweight,1,1,16,,346.15,31.37,12.47,13.58,unknown,"Branzino En Papillote With Roasted Peppers, Black Olives And Fe",,,
14,female,Normal,1,1,102,,468.37,36.04,11.2,29.99,unknown,Poached Halibut with Green Beans and Red Potatoes,Potato,,
6,female,Underweight,0,0,80,Peach,743.02,49.81,48.08,30.67,unknown,Baked Dijon Salmon,,,
10,female,Normal,0,0,166,Soybean,530.02,15.37,15.16,68.05,unknown,Grill-Roasted Clam Linguine,,,
12,female,Obese,0,2,59,,119.36,15.68,5.67,0.81,unknown,Grilled Fish,Fish,,
15,female,Normal,1,0,25,,474.22,17.67,40.19,15.52,unknown,"Rainbow Trout With Haricot Verts, Capers, Lemon & Brown Butter",Lemon,,
10,male,Underweight,1,2,81,"Pork, Milk, Peach",527.66,40.84,28.79,34.28,unknown,"Pan-Roasted Striped Bass with Roasted Artichokes, Mushrooms, and Tomato Marmalade",Tomato,,
13,male,Overweight,1,1,164,"Buckwheat, Walnut",366.93,21.73,18.83,29.97,unknown,Dinner Tonight: Marinated Chickpea Salad,,,
12,female,Overweight,0,0,173,,301.1,32.52,17.63,1.67,unknown,Sage-rubbed Pork Tenderloins with Sage Butter,Pork,,
11,male,Normal,0,3,81,,451.26,15.2,16.61,40.08,unknown,Red Clam Chowder,,,
13,male,Underweight,1,2,88,"Squid, Sulfurous acid, Shellfish",627.65,48.22,23.75,45.63,unknown,Dinner Tonight: Mackerel with Currants,Mackerel,,
13,male,Normal,0,1,90,,435.3,9.17,38.81,16.4,unknown,Catfish Pecan With Lemon-Thyme-Pecan Butter,Lemon,Fish,
7,male,Underweight,0,2,68,"Chicken, Sulfurous acid",716.2,41.69,34.71,52.91,unknown,Spiedini Alla Romana,,,
16,male,Normal,0,0,155,,448.22,28.69,20.29,36.3,unknown,Lemon-Pepper Salmon,Lemon,,
14,female,Normal,1,2,56,"Sulfurous acid, Walnut, Soybean",521.52,38.46,15.38,55.91,unknown,Sea Bass alla Fiorentina,,,
7,male,Overweight,1,2,154,,411.41,13.11,19.18,48.94,unknown,Pasta Puttanesca,,,
9,male,Normal,0,3,6,,555.62,14.08,42.99,34.78,unknown,Prosciutto-wrapped Salmon With Warm Corn-mushroom Salsa,,,
10,female,Underweight,1,2,70,,612.56,56.87,26.03,37.33,unknown,Bouillabaisse,,,
6,female,Normal,1,1,83,,435.13,12.81,15.85,60.52,unknown,"Spaghetti With Anchovy, Chilli & Breadcrumbs",Anchovy,,
16,male,Normal,1,3,62,"Egg, Pork, Peanut",468.37,36.04,11.2,29.99,unknown,Poached Halibut with Green Beans and Red Potatoes,Potato,,
14,male,Overweight,0,0,142,,405.42,31.93,21.27,20.5,unknown,Striped Bass with Sweet Carrots and Cider Glaze,Carrot,,
8,female,Normal,0,2,113,Mackerel,494.55,21.57,18.38,61.65,unknown,Seabass Ravioli from Ischia: Ravioli all' Ischitana,,,
13,female,Normal,1,3,158,"Soybean, Buckwheat, Mackerel",412.32,34.98,23.78,15.79,unknown,Minted Salmon,,,
16,male,Overweight,1,2,175,Milk,331.09,32.11,18.24,10.15,unknown,Tarragon-tomato Fish,Tomato,Fish,
16,male,Overweight,1,3,60,"Walnut, Peach",380.24,33.67,26.34,0.65,unknown,Pan-roasted Swordfish Steaks With Mixed-peppercorn Butter,Fish,,
7,male,Obese,0,3,49,"Milk, Chicken",190.69,24.56,4.73,12.02,unknown,Indian-Spiced Halibut with Yogurt,,,
11,male,Normal,1,1,84,Walnut,545.42,27.12,45.05,9.42,unknown,Pistachio Crusted Salmon with Lemon Cream Sauce,Lemon,,
8,male,Underweight,1,1,135,"Pine nut, Egg",611.24,15.67,49.2,36.99,unknown,"Roasted Brussels Sprouts With Capers, Walnuts And Anchovies",Walnut,,
6,female,Normal,1,0,155,"Pine nut, Crab",566.62,7.95,43.89,38.63,unknown,Baked Peppers With Onion And Tomato,Tomato,,
9,female,Underweight,0,3,126,"Pork, Buckwheat, Squid",573.24,39.88,27.1,43.48,unknown,Macadamia Nut Crusted Mahi Mahi,,,
6,male,Overweight,0,1,65,,340.89,25.86,13.58,28.78,unknown,Cod With Chorizo And Almond-green Bean Rice,Rice,,
7,female,Overweight,0,1,83,,423.86,38.18,25.24,6.81,unknown,Roasted Halibut with Green Olive Sauce,,,
8,male,Overweight,0,2,138,"Squid, Tomato",307.05,37.13,9.49,20.07,unknown,Blackened Yellowtail Snapper with Mango Salsa,,,
14,female,Normal,0,2,116,,455.37,39.31,23.18,24.79,unknown,Salmon Chowder,,,
12,female,Normal,0,0,163,Tomato,591.13,45.93,43.83,0.0,unknown,Cod With Chorizo,,,
8,male,Underweight,0,2,67,,516.46,14.8,30.87,50.68,unknown,Roasted Cauliflower With Anchovy Bread Crumbs,Anchovy,,
11,female,Underweight,0,0,158,Pork,505.6,55.38,11.62,43.4,unknown,Labneh With Chilli And Anchovy,Anchovy,,
16,male,Obese,1,3,61,,312.02,23.73,8.26,35.84,unknown,Pan Bagnat,,,
13,male,Normal,1,2,123,"Peach, Soybean, Egg",485.78,34.27,21.14,38.99,unknown,Sauted Cod With Textures Of Jerusalem Artichokes,,,
13,male,Normal,0,0,93,,441.98,63.24,7.1,34.29,unknown,"Tuna, potato and green bean salad",Potato,,
13,male,Underweight,0,2,136,"Tomato, Pine nut",727.66,72.13,25.26,55.84,unknown,Sea Bass Wrapped In Sea Lettuce With Potato Cream,Potato,,
13,male,Normal,0,1,32,"Sulfurous acid, Pork, Egg",423.48,35.02,28.46,2.19,unknown,Salmon With Pistachio-basil Butter,,,
16,male,Normal,0,0,71,"Tomato, Wheat",438.39,32.97,18.2,34.74,unknown,Seared Sea Bass With Fennel Seeds & Roasted Sweet Potatoes,Potato,,
8,male,Overweight,0,2,114,,435.13,12.81,15.85,60.52,unknown,"Spaghetti With Anchovy, Chilli & Breadcrumbs",Anchovy,,
11,male,Underweight,1,2,145,"Pine nut, Crab",893.88,42.22,51.09,65.43,unknown,Sea Bream with Artichokes and Caper Dressing,,,
8,male,Underweight,0,2,67,Walnut,766.57,44.56,37.35,68.71,unknown,Fish Tacos On The Grill,Fish,,
7,female,Obese,1,2,54,"Egg, Peanut",191.48,28.67,2.08,13.63,unknown,Miso-glazed Black Cod in Coconut Broth,,,
6,male,Obese,0,3,127,"Shellfish, Walnut",282.95,29.21,8.07,28.08,unknown,Fish and Zucchini Puttanesca Stew,Fish,,
8,female,Obese,0,3,39,"Pork, Soybean, Peach",185.53,19.83,3.16,18.84,unknown,Fish Chowder,Fish,,
12,female,Underweight,0,2,99,Mackerel,542.14,15.79,28.72,60.4,unknown,Crispy Potato Salad With Chimichurri Sauce,Potato,,
15,female,Normal,1,2,87,,565.12,11.31,27.58,53.93,unknown,Baked Plaice With Pernod And Tomatoes,Tomato,,
11,male,Normal,1,1,44,"Squid, Mackerel, Pork",517.63,59.37,28.65,3.05,unknown,"Red Mullet With Tomatoes, Olives & Anchovies",Tomato,,
7,female,Normal,0,3,53,,423.67,6.93,31.74,28.7,unknown,Find the book,,,
6,female,Underweight,1,1,10,"Peach, Milk, Beef",543.72,37.47,20.55,48.7,unknown,"Pan-Seared Sea Bass with Olives, Tomatoes and Oregano Brown Rice",Rice,Tomato,
7,female,Obese,1,2,141,"Sulfurous acid, Mackerel",259.64,32.33,7.82,12.21,unknown,"Sea Bass with Fennel, Tomato and Orange",Tomato,,
10,male,Overweight,0,1,6,"Egg, Pine nut",392.25,29.88,22.75,17.36,unknown,Grilled Sea Bass with Miso-Mustard Sauce,,,
6,female,Underweight,0,2,43,,565.12,11.31,27.58,53.93,unknown,Baked Plaice With Pernod And Tomatoes,Tomato,,
13,female,Underweight,1,3,111,"Shrimp, Mackerel, Sulfurous acid",623.99,12.79,50.51,36.14,unknown,Caesar Salad With Toasty Garlic Croutons,Garlic,,
9,male,Underweight,0,3,166,,732.1,44.26,38.81,32.78,unknown,Braised Monkfish with Wild Mushrooms and Cipollini Onions,Fish,,
10,female,Underweight,0,1,147,Egg,633.87,42.33,30.57,44.27,unknown,Corn And Clam Chowder Sauce,,,
9,female,Underweight,1,0,138,"Wheat, Squid, Buckwheat",632.31,15.13,43.71,47.09,unknown,Butternut Squash Tart With Anchovy Vinaigrette,Anchovy,,
6,female,Obese,0,2,173,,212.0,32.38,5.82,4.0,unknown,Steamed Wild Striped Bass with Ginger and Scallions,,,
13,female,Underweight,1,0,144,"Shellfish, Peanut",702.78,26.36,53.03,32.66,unknown,Grilled Mozzarella Sandwich With Anchovy-olive Tapenade,Anchovy,,
12,female,Underweight,1,3,48,,721.56,45.23,32.23,44.2,unknown,Seared Wild Salmon With New Potatoes And Dijon Broth,Potato,,
12,female,Obese,0,3,65,"Pine nut, Tomato, Egg",206.64,29.28,8.29,6.1,unknown,Lemon-Dill Tilapia,Lemon,,
6,male,Underweight,0,3,113,,625.51,28.69,26.08,37.52,unknown,Fish Stew,Fish,,
8,male,Underweight,0,3,170,"Chicken, Wheat",549.2,9.37,38.09,50.61,unknown,LONG ISLAND BOUILLABAISSE,,,
16,female,Normal,0,2,57,,461.93,45.21,22.23,20.78,unknown,Open-Faced Tuna Nicoise Sandwich,,,
9,female,Normal,0,0,21,Shellfish,524.66,38.58,18.9,48.89,unknown,Corny Mango Salmon,,,
8,male,Normal,1,3,21,Peach,491.29,6.89,35.62,40.49,unknown,Oriental Style Peppers,,,
6,female,Underweight,1,2,70,,755.72,37.61,36.99,66.69,unknown,Brian's Easy Stuffed Flounder,,,
8,male,Normal,0,1,10,"Mackerel, Peanut",555.63,54.09,28.59,13.19,unknown,Turkey Ossobuco,,,
12,male,Obese,0,3,64,,182.72,30.48,5.15,1.93,unknown,Mojo Bass,,,
6,female,Normal,0,0,57,Peach,494.55,21.57,18.38,61.65,unknown,Seabass Ravioli from Ischia: Ravioli all' Ischitana,,,
15,female,Overweight,1,2,149,Soybean,368.09,22.41,19.84,27.84,unknown,Tuna Tonnato with Eggplant Salad,Egg,,
6,male,Normal,1,1,5,,422.95,23.15,34.02,7.57,unknown,"Pizza Recipe With Mozzarella, Anchovies, Chilli, Capers & Parsley",,,
15,male,Normal,0,1,7,"Squid, Pine nut, Egg",537.02,47.12,11.05,59.78,unknown,Dinner Tonight: Cod with Tarragon-Anchovy Breadcrumbs,Anchovy,,
8,female,Underweight,1,3,88,,589.03,40.09,27.67,50.21,unknown,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,,
11,female,Underweight,1,2,91,"Pine nut, Buckwheat, Shrimp",576.12,8.76,44.96,37.04,unknown,Grilled Potatoes With Green Goddess Dressing,Potato,,
16,male,Obese,1,0,98,"Squid, Buckwheat, Walnut",291.24,21.59,6.53,36.94,unknown,Skinny Tuna Noodle Casserole,,,
14,male,Overweight,1,3,42,"Egg, Walnut",301.1,32.52,17.63,1.67,unknown,Sage-rubbed Pork Tenderloins with Sage Butter,Pork,,
15,male,Normal,0,2,43,,423.48,35.02,28.46,2.19,unknown,Salmon With Pistachio-basil Butter,,,
8,male,Obese,1,1,155,,191.48,28.67,2.08,13.63,unknown,Miso-glazed Black Cod in Coconut Broth,,,
6,female,Overweight,1,3,96,,359.78,43.1,14.94,12.46,unknown,Roasted Halibut with Fennel and Croutons,,,
10,female,Normal,0,3,79,"Shellfish, Peach, Buckwheat",465.63,31.35,32.3,11.37,unknown,Pan-roasted Sea Bass with Citrus-Heirloom Tomato Vinaigrette,Tomato,,
11,male,Normal,1,3,146,Peach,457.53,60.61,21.48,2.11,unknown,Grilled Striped Bass with Lemon and Fennel,Lemon,,
16,male,Obese,0,0,172,Shellfish,331.71,60.32,7.93,0.41,unknown,Grilled Striped Bass,,,
6,male,Normal,0,0,132,,401.33,72.58,6.22,16.56,unknown,Sea Bass With Asparagus,,,
14,female,Normal,0,1,146,,440.65,44.88,24.55,10.22,unknown,Crispy Baked Basa,,,
14,male,Normal,0,1,11,Milk,544.9,70.59,25.96,3.93,unknown,Wood-Roasted Striped Bass with Meyer Lemon and Olive Relish,Lemon,,
13,female,Normal,1,1,99,"Shellfish, Mackerel, Pine nut",521.93,10.71,43.17,24.64,unknown,Classic Caesar Salad,,,
8,female,Normal,1,0,31,"Walnut, Pine nut, Buckwheat",411.41,13.11,19.18,48.94,unknown,Pasta Puttanesca,,,
14,female,Underweight,0,3,71,Peanut,543.73,54.83,22.48,31.2,unknown,Chili-Cumin Fried Fish,Fish,,
12,male,Obese,1,3,73,,186.27,30.94,5.73,0.88,unknown,Whole Black Bass with Ginger and Scallions,,,
16,male,Overweight,0,2,45,"Crab, Shellfish",383.96,16.41,30.22,12.16,unknown,Radicchio & Halloumi Salad With Lemon Anchovy Dressing,Lemon,Anchovy,
7,male,Underweight,0,2,41,,582.15,41.21,28.27,39.58,unknown,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,Tomato,,
8,female,Overweight,0,0,128,"Mackerel, Crab, Tomato",436.29,28.84,28.34,19.77,unknown,Sole Florentine,,,
11,female,Overweight,1,0,19,,423.86,38.18,25.24,6.81,unknown,Roasted Halibut with Green Olive Sauce,,,
14,female,Obese,0,3,26,Beef,238.12,33.2,7.12,7.13,unknown,Steamed Cod with Crisp Vegetables,,,
15,male,Obese,1,2,62,Buckwheat,286.55,32.87,9.7,14.82,unknown,Catalan Roasted Sea Bass,,,
12,female,Overweight,1,2,137,Sulfurous acid,418.2,29.48,16.6,37.46,unknown,Snapper Tacos with Chipotle Cream,,,
8,female,Underweight,1,0,149,Squid,537.02,47.12,11.05,59.78,unknown,Dinner Tonight: Cod with Tarragon-Anchovy Breadcrumbs,Anchovy,,
9,female,Normal,0,3,85,,559.78,54.97,35.3,2.58,unknown,Pork Shoulder with Salsa Verde,Pork,,
6,female,Obese,0,2,127,Chicken,302.72,35.0,7.6,22.12,unknown,Baked Seabass with Homemade Garlic Butter and Herb Bread Crumb Topping,Garlic,,
6,female,Normal,0,2,119,,582.15,41.21,28.27,39.58,unknown,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,Tomato,,
14,male,Overweight,0,2,172,,411.52,46.91,20.73,6.23,unknown,Grilled Swordfish,Fish,,
