age,gender,bmi_category,can_cook,meals_per_day,hunger_cycle_min,allergies,food_calories,food_protein,food_fat,food_carbs,food_difficulty,label,Ingredients1,Ingredients2,Ingredients3
8,0,2,1,3,5,,301.05,35.3,11.07,16.47,0,Steamed Green Cabbage With Halibut Fillet,None,None,None
14,0,0,1,1,9,,588.49,18.57,30.07,64.89,0,Citrus Twist Sea-bass,None,None,None
12,0,0,1,1,63,,549.76,9.87,37.8,43.13,0,Dad's Caesar Salad,None,None,None
16,1,2,0,3,61,"Wheat, Squid, Shellfish",372.59,31.07,15.68,29.2,0,Salmon Chowder,None,None,None
7,0,3,1,1,119,"Shrimp, Wheat",608.9,57.88,22.87,41.0,0,Grilled Tuna Steaks With Onion Dill Butter,None,None,None
15,1,1,1,1,48,,255.83,32.43,8.48,10.7,0,Crispy Baked Cod,None,None,None
8,1,0,1,3,99,Shellfish,542.14,15.79,28.72,60.4,0,Crispy Potato Salad With Chimichurri Sauce,Potato,None,None
10,1,3,1,2,118,"Peach, Chicken",622.56,34.34,39.6,31.88,0,Minted Lamb Chops With White Beans,None,None,None
9,1,0,0,1,106,Shellfish,484.23,43.68,9.36,58.0,0,Black Sea Bass With Moroccan Vegetables and Chile Sauce,None,None,None
16,0,0,0,2,110,"Tomato, Buckwheat",485.85,22.44,35.38,21.49,0,"Seared Scallops with Basil, Anchovy and Sweet Corn Pudding",Anchovy,None,None
10,0,3,0,3,18,,663.02,43.2,39.53,37.51,0,Chicken Caesar Salad With Anchovy-caesar Vinaigrette And Garlic,Anchovy,Garlic,Chicken
12,1,3,0,3,60,,622.56,34.34,39.6,31.88,0,Minted Lamb Chops With White Beans,None,None,None
6,0,1,0,3,27,"Wheat, Pork",331.71,60.32,7.93,0.41,0,Grilled Striped Bass,None,None,None
10,1,1,0,1,38,,157.44,27.95,1.16,6.9,0,Crispy Broiled Sablefish,Fish,None,None
8,1,3,1,2,79,Walnut,565.12,11.31,27.58,53.93,0,Baked Plaice With Pernod And Tomatoes,Tomato,None,None
14,1,0,0,0,98,"Pork, Peanut, Shrimp",459.06,26.33,35.76,3.74,0,Smoked Bluefish Pate,Fish,None,None
10,0,3,0,2,98,"Shellfish, Sulfurous acid",697.97,21.73,51.73,38.38,0,My Caesar Salad. Part 2,None,None,None
7,0,3,1,0,165,,604.38,39.54,31.49,50.56,0,Grilled Halibut with BBQ Butter,None,None,None
7,0,0,0,0,49,Soybean,535.51,40.94,16.99,53.96,0,Yagihashi's Black Sea Bass with Somen and Vegetables,None,None,None
13,0,2,0,3,76,"Pine nut, Shrimp, Buckwheat",337.12,35.44,6.83,5.7,0,Oven-Steamed Red Snapper with Fennel and Curry,None,None,None
13,1,3,0,1,28,"Squid, Pine nut, Peanut",617.59,41.63,27.0,35.67,0,Sea Bass with Tomatoes and Olives,Tomato,None,None
13,0,3,1,1,113,Peanut,670.6,73.25,22.41,36.46,0,"Porgy, Roman Style: Pagro alla Romana",None,None,None
7,0,2,1,2,53,,448.22,28.69,20.29,36.3,0,Lemon-Pepper Salmon,Lemon,None,None
15,1,1,0,0,120,"Pork, Tomato, Milk",286.83,15.57,9.58,40.92,0,Sauted Squid Salad With Salsa Verde,Squid,None,None
8,0,3,0,1,85,,596.88,45.88,33.57,33.04,0,"Grouper with Corn ""Pudding"" and Collard Greens",None,None,None
6,1,3,1,0,62,,626.69,16.47,45.22,47.41,0,Slow-roasted Cauliflower With Pounded Anchovies,None,None,None
10,1,3,0,0,20,Wheat,906.04,48.54,62.41,37.21,0,Puff Pastry Salmon with Creamy Pesto,None,None,None
12,0,0,1,2,127,Wheat,407.33,16.89,24.11,32.57,0,"Pizza With Anchovies, Red Onion, And Oregano",None,None,None
11,1,1,0,1,131,"Egg, Shellfish, Milk",166.91,18.11,3.72,15.74,0,Korean Miso Soup With Manilla Clams,None,None,None
8,0,3,1,2,64,"Milk, Pine nut",519.14,53.92,19.17,38.73,0,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,None,None
12,1,2,0,3,128,"Pork, Wheat",336.32,35.55,9.05,29.74,0,Fish Fillets In Parchment With Asparagus And Orange,Fish,None,None
7,1,3,0,3,60,,572.13,30.97,22.12,60.73,0,Fish Taco Platter,Fish,None,None
14,0,0,1,3,176,,427.66,18.54,38.54,5.45,0,Pan-Grilled New York Strip Steaks with Green Olive Tapenade,None,None,None
8,0,0,0,3,109,"Chicken, Peach, Sulfurous acid",419.01,16.18,13.68,58.52,0,"Pappardelle with Zucchini, Anchovies and Mint",None,None,None
15,0,2,0,2,9,,333.57,60.79,8.07,1.11,0,Chili-Roasted Cod,None,None,None
13,1,0,0,3,123,Beef,597.08,48.49,31.93,27.04,0,Roasted Mushroom-Stuffed Striped Bass,None,None,None
10,0,3,0,3,21,,530.69,30.98,26.11,43.2,0,"Omega 3 Fishballs  (with Swordfish, Cod, Anchovies And Chickpeas)",Fish,None,None
6,0,0,1,1,18,,465.63,31.35,32.3,11.37,0,Pan-roasted Sea Bass with Citrus-Heirloom Tomato Vinaigrette,Tomato,None,None
8,0,3,1,2,34,Egg,687.62,47.58,28.38,67.53,0,Saucy Fish Tacos,Fish,None,None
7,0,0,1,1,105,"Milk, Shrimp",519.14,53.92,19.17,38.73,0,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,None,None
12,1,1,0,3,153,"Peanut, Milk",333.62,30.23,7.89,32.88,0,Cajun Shrimp and Catfish,Shrimp,Fish,None
11,0,0,1,2,35,Pine nut,577.73,12.98,27.85,70.19,0,NYC Vodka Arrabbiata,None,None,None
16,0,0,0,0,168,,529.25,63.93,18.69,23.56,0,Fish Stew with Clams,Fish,None,None
14,1,0,0,0,152,"Buckwheat, Pork, Shellfish",521.93,10.71,43.17,24.64,0,Classic Caesar Salad,None,None,None
14,0,2,1,0,129,,331.09,32.11,18.24,10.15,0,Tarragon-tomato Fish,Tomato,Fish,None
8,1,1,1,3,160,Wheat,255.58,36.66,4.61,12.23,0,Sea Bass and Confetti Vegetables with Lemon-Butter Sauce,Lemon,None,None
13,0,1,1,2,85,"Shrimp, Pine nut, Buckwheat",261.52,32.4,8.57,13.15,0,Oven-roasted Striped Bass with Peppers,None,None,None
12,0,3,0,3,172,,537.02,47.12,11.05,59.78,0,Dinner Tonight: Cod with Tarragon-Anchovy Breadcrumbs,Anchovy,None,None
11,0,3,1,1,162,,524.66,38.58,18.9,48.89,0,Corny Mango Salmon,None,None,None
15,1,1,0,2,63,"Chicken, Pine nut",247.89,21.43,3.02,12.93,0,Grappa-Cured Striped Bass,None,None,None
15,0,0,0,3,32,Chicken,457.77,15.72,37.63,15.64,0,Finnan Haddie with Spinach and Pancetta,None,None,None
13,1,1,0,2,145,Tomato,230.41,32.63,9.23,2.83,0,Halibut with Spicy Mint-Cilantro Chutney,None,None,None
14,0,0,0,2,105,,503.24,1.87,54.61,4.03,0,Salsa Verde,None,None,None
16,1,1,1,2,120,"Milk, Sulfurous acid",208.24,27.1,7.79,6.62,0,Poached Cod with Parsley Sauce,None,None,None
10,1,0,1,0,120,Soybean,423.67,6.93,31.74,28.7,0,Find the book,None,None,None
16,0,2,1,3,38,"Milk, Squid, Buckwheat",312.15,30.27,14.49,2.73,0,Vermentino-Braised Sea Bass,None,None,None
10,0,3,0,0,115,"Pine nut, Peach, Milk",732.1,44.26,38.81,32.78,0,Braised Monkfish with Wild Mushrooms and Cipollini Onions,Fish,None,None
8,1,3,0,2,140,,612.56,56.87,26.03,37.33,0,Bouillabaisse,None,None,None
9,0,0,0,2,118,"Egg, Mackerel",419.75,38.51,23.46,14.33,0,Miso Salmon With Mushrooms,None,None,None
9,1,3,1,2,90,,518.63,21.08,24.98,58.18,0,Chickpea Puttanesca,None,None,None
11,0,2,0,0,48,,359.78,43.1,14.94,12.46,0,Roasted Halibut with Fennel and Croutons,None,None,None
16,1,0,1,2,80,"Chicken, Wheat",422.54,41.96,19.59,7.98,0,Rio Grande Trout with Riesling,None,None,None
15,1,2,1,0,45,Mackerel,326.61,34.77,15.7,10.46,0,Plank-Grilled Salmon with Grape Relish,None,None,None
7,0,3,0,1,21,"Peanut, Walnut, Buckwheat",622.56,34.34,39.6,31.88,0,Minted Lamb Chops With White Beans,None,None,None
8,0,2,1,2,150,,337.12,35.44,6.83,5.7,0,Oven-Steamed Red Snapper with Fennel and Curry,None,None,None
10,0,3,0,1,35,"Shrimp, Soybean, Peach",669.97,30.92,44.3,38.38,0,Green Goddess Chicken Wraps,Chicken,None,None
10,1,1,1,3,124,,208.24,27.1,7.79,6.62,0,Poached Cod with Parsley Sauce,None,None,None
6,1,2,1,1,60,"Crab, Sulfurous acid, Egg",448.26,10.71,34.84,24.64,0,Caesar Salad,None,None,None
10,0,0,0,1,12,"Soybean, Beef",417.05,36.65,24.17,11.14,0,Grill-steamed Mediterranean Halibut,None,None,None
11,0,2,0,1,115,,307.93,24.53,15.52,17.27,0,Cheesy Catfish Chowder,Fish,None,None
10,1,2,0,1,140,Walnut,344.2,23.67,23.74,9.26,0,Baked Flounder With Parsnips And Carrots Recipe,Carrot,None,None
16,1,0,1,0,166,Shellfish,485.95,47.79,21.72,25.05,0,Tomato-Crusted Snapper with Artichokes and Olives,Tomato,None,None
9,0,0,0,1,171,"Mackerel, Squid",459.06,26.33,35.76,3.74,0,Smoked Bluefish Pate,Fish,None,None
9,1,2,1,0,93,"Squid, Soybean",437.18,40.2,24.1,15.02,0,Pecan-Crusted Trout,None,None,None
6,0,3,1,2,79,"Sulfurous acid, Buckwheat",1004.31,80.83,50.37,52.82,0,Pan-Fried River Trout with Corn Cakes and Red-Pepper Coulis,None,None,None
12,0,0,0,0,90,,448.48,44.8,20.19,10.63,0,Turkey Cutlets in Anchovy-Butter Sauce,Anchovy,None,None
13,1,3,0,1,47,"Egg, Milk",1069.35,80.12,49.52,70.96,0,Roasted Salmon With Olive-mustard Butter And Orzo,None,None,None
16,1,1,1,3,28,,250.18,33.27,5.54,15.51,0,Poached Halibut With Eberhard,None,None,None
16,1,1,1,1,48,"Peanut, Sulfurous acid",272.62,24.37,4.04,29.62,0,Miso And Soy Chilean Sea Bass,None,None,None
7,0,3,1,1,175,Sulfurous acid,543.73,54.83,22.48,31.2,0,Chili-Cumin Fried Fish,Fish,None,None
16,1,1,0,0,180,,250.25,31.92,9.62,7.58,0,Pan-Fried Striped Bass with Stir-Fried Tomatoes and Dill,Tomato,None,None
13,0,3,1,3,159,Shellfish,670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
14,1,0,1,1,52,"Wheat, Egg, Chicken",519.14,53.92,19.17,38.73,0,Cauliflower Mushroom Leek Soup With Butter Fish,Fish,None,None
9,0,2,1,2,143,,309.4,32.12,19.29,3.92,0,Fish Over A Bed Of Spinach,Fish,None,None
9,1,3,0,2,137,"Pork, Wheat",670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
9,0,3,0,0,96,"Egg, Chicken",656.1,41.9,23.29,60.04,0,Tagliolino Allo Scoglio,None,None,None
16,1,0,0,1,140,"Chicken, Mackerel",543.73,54.83,22.48,31.2,0,Chili-Cumin Fried Fish,Fish,None,None
12,1,1,0,1,165,"Egg, Shrimp",231.34,35.65,8.51,3.65,0,Soy-marinated Chinese-style Tilapia With Fresh Ginger And Scall,None,None,None
13,0,3,1,2,137,,560.27,24.65,19.16,71.74,0,Pasta With Tonnato And Tomato,Tomato,None,None
7,0,3,1,1,72,,576.43,13.93,40.39,40.47,0,Caramelized Onion And Fresh Anchovy Tart,Anchovy,None,None
15,0,0,0,1,159,"Peanut, Egg",536.29,14.91,24.28,66.86,0,Panzanella,None,None,None
12,1,3,0,3,100,,647.03,41.01,33.65,47.36,0,Summer tray-baked salmon,None,None,None
13,0,0,0,0,14,"Pine nut, Squid",466.52,75.86,10.72,12.87,0,Red Snapper With Asparagus In White Wine Butter Sauce,None,None,None
7,0,0,0,2,96,"Shrimp, Pine nut",406.23,34.87,28.19,2.58,0,Crispy Skin Salmon,None,None,None
12,0,1,1,3,152,,247.14,40.47,7.69,1.75,0,Herb Roasted Striped Bass,None,None,None
7,1,3,1,2,108,Wheat,1004.31,80.83,50.37,52.82,0,Pan-Fried River Trout with Corn Cakes and Red-Pepper Coulis,None,None,None
12,0,0,1,1,114,,459.39,60.22,22.25,1.32,0,Anchovy and Rosemary Roasted Lamb,Anchovy,None,None
13,1,0,1,2,26,,505.41,20.79,42.33,9.85,0,Baked Stuffed Tomatoes,Tomato,None,None
13,1,0,0,0,58,Mackerel,543.73,54.83,22.48,31.2,0,Chili-Cumin Fried Fish,Fish,None,None
7,0,0,1,0,123,Buckwheat,422.14,44.85,25.15,3.47,0,Grilled Sea Bass with Tropical Salsa,None,None,None
10,1,0,0,0,80,"Milk, Crab",415.77,35.52,20.25,20.76,0,"Buckwheat Galettes With Salmon, Capers, And Dill",Buckwheat,Wheat,None
13,0,1,1,2,143,,228.88,32.53,6.42,9.01,0,Origami Sea Bass,None,None,None
15,1,0,0,3,18,"Squid, Walnut",502.26,41.84,33.83,7.8,0,Hot Nicoise Salad,None,None,None
14,1,0,0,3,134,,450.64,36.34,12.73,48.66,0,"Roasted Bass with Potatoes, Onions and Fennel",Potato,None,None
12,1,2,1,2,114,"Pine nut, Shellfish",379.28,33.42,18.11,17.51,0,Spring Fish In Parchment,Fish,None,None
9,0,1,0,3,15,,183.61,30.94,3.97,3.99,0,Asian Marinated Striped Bass,None,None,None
9,1,2,1,3,64,"Chicken, Buckwheat, Milk",338.92,15.95,27.03,10.47,0,Dinner Tonight: Kale Caesar Salad with Anchovies,None,None,None
12,1,1,0,2,99,Buckwheat,208.07,25.77,8.67,3.49,0,"Halibut with Anchovy-Stuffed Olives, Red Peppers and Oregano",Anchovy,None,None
12,0,1,1,3,160,Mackerel,180.89,16.19,6.78,13.32,0,Baked Orange Roughy With Veggies,Egg,None,None
7,0,0,1,2,166,Soybean,459.39,60.22,22.25,1.32,0,Anchovy and Rosemary Roasted Lamb,Anchovy,None,None
12,0,1,1,3,146,,211.62,27.66,9.74,2.43,0,Fish With Olives And Herbes De Provence (poissons Aux Olives Et,Fish,None,None
16,1,0,0,2,132,,523.45,11.02,38.23,28.22,0,"Skate, Chicory, and Anchovy",Anchovy,None,None
14,0,2,0,1,71,"Milk, Pork, Chicken",307.94,25.85,21.26,3.46,0,Sea Bass with Tomato and Black Olive Salsa,Tomato,None,None
12,1,2,1,1,97,"Walnut, Milk, Pork",377.57,14.3,22.45,33.36,0,"Young Green Bean, Anchovy and Potato Salad",Potato,Anchovy,None
16,0,0,1,0,41,"Wheat, Pork",423.67,6.93,31.74,28.7,0,Find the book,None,None,None
9,0,3,0,0,21,,733.07,12.33,49.48,61.64,0,"Onion, Anchovy And Olive Tart",Anchovy,None,None
12,0,0,0,2,130,"Egg, Wheat",430.27,13.06,23.5,42.11,0,Bay Wolf Caesar,None,None,None
8,1,2,0,2,36,"Walnut, Soybean, Crab",444.42,26.79,22.37,37.25,0,Ceviche with Crispy Plantains,None,None,None
14,1,2,1,2,24,,427.13,69.06,15.25,4.56,0,Pan- Seared Tilapia,None,None,None
9,1,1,0,1,62,"Shrimp, Peanut",347.91,28.33,4.48,48.0,0,Caramel Pork,Pork,None,None
10,0,3,1,0,30,,687.62,47.58,28.38,67.53,0,Saucy Fish Tacos,Fish,None,None
13,1,2,1,2,45,"Shellfish, Pine nut",380.24,33.67,26.34,0.65,0,Pan-roasted Swordfish Steaks With Mixed-peppercorn Butter,Fish,None,None
14,0,0,0,2,162,Soybean,401.35,12.82,26.78,32.92,0,Domestic Diva's Pan Seared Sea Bass With Tarragon Pesto & Chick,None,None,None
6,0,1,0,0,49,,236.63,35.57,8.14,5.19,0,Lemon Red Snapper with Herbed Butter,Lemon,None,None
12,1,1,1,2,168,,352.05,34.75,9.22,31.44,0,Fish And Chips,Fish,None,None
16,0,0,1,2,157,"Beef, Crab",423.72,38.66,23.19,13.97,0,Cornmeal-Fried Trout with Grapefruit and Fried Sage,None,None,None
6,1,3,1,2,117,Squid,593.01,28.74,39.79,35.33,0,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,None,None,None
9,0,3,1,1,152,"Beef, Chicken",758.48,24.59,45.42,62.51,0,Corn Risotto Garnished with Bacon & Anchovy Sage Leaf Bite,Anchovy,None,None
13,1,0,0,1,152,,462.85,22.54,18.86,49.29,0,Fried Stuffed Zucchini Flowers (fiori Di Zucca Fritti),None,None,None
16,0,0,0,3,30,"Walnut, Sulfurous acid, Milk",438.39,32.97,18.2,34.74,0,Seared Sea Bass With Fennel Seeds & Roasted Sweet Potatoes,Potato,None,None
14,1,2,0,2,145,Buckwheat,445.68,38.61,31.13,0.86,0,Grilled Salmon with Basil AÃÂÃÂ¯oli,None,None,None
15,0,2,1,0,131,Pine nut,335.31,16.58,23.28,12.3,0,Spicy Mustard Swordfish and Artichoke Kabobs,Fish,None,None
14,1,2,0,1,57,Wheat,437.18,40.2,24.1,15.02,0,Pecan-Crusted Trout,None,None,None
10,1,3,1,1,58,"Peach, Milk",720.03,18.12,44.66,56.76,0,Sundried Tomato Sauce,Tomato,None,None
16,1,2,0,0,70,Crab,347.72,10.97,15.05,43.33,0,Bagna Cauda,None,None,None
15,0,3,0,0,95,Tomato,716.2,41.69,34.71,52.91,0,Spiedini Alla Romana,None,None,None
7,0,1,0,2,169,,111.36,22.08,1.65,1.0,0,Herbed Striped Bass,None,None,None
10,0,0,1,0,93,"Tomato, Mackerel, Sulfurous acid",550.99,46.98,32.34,6.27,0,Oven-Baked Salmon with Picholine Olive Sauce,None,None,None
13,0,0,1,0,56,"Crab, Mackerel, Wheat",415.17,34.06,23.13,16.07,0,Bass in Artichoke and Tomato Broth,Tomato,None,None
8,1,1,1,3,35,,230.41,32.63,9.23,2.83,0,Halibut with Spicy Mint-Cilantro Chutney,None,None,None
7,0,3,0,0,76,"Peach, Squid, Pine nut",663.86,44.99,23.44,54.05,0,"Spiced Salmon With Wine Braised Shallots, Edamame & Sunchoke Puree",None,None,None
9,1,3,1,2,15,"Soybean, Peach, Chicken",582.15,41.21,28.27,39.58,0,Halibut With Barbecue Tomato Sauce And Honey-mustard Polenta,Tomato,None,None
11,0,1,0,1,162,Beef,238.12,33.2,7.12,7.13,0,Steamed Cod with Crisp Vegetables,None,None,None
14,1,0,1,3,126,"Milk, Crab, Walnut",415.77,35.52,20.25,20.76,0,"Buckwheat Galettes With Salmon, Capers, And Dill",Buckwheat,Wheat,None
8,1,3,0,3,69,"Mackerel, Squid, Pine nut",597.94,11.37,51.89,32.14,0,Broccoli & Burrata,None,None,None
14,0,1,1,3,91,"Peanut, Sulfurous acid, Peach",242.23,28.75,9.62,9.3,0,Barbeque Halibut Steaks,None,None,None
10,0,0,0,0,119,Peach,418.2,29.48,16.6,37.46,0,Snapper Tacos with Chipotle Cream,None,None,None
9,0,0,1,1,67,,503.24,1.87,54.61,4.03,0,Salsa Verde,None,None,None
11,1,0,1,0,116,"Sulfurous acid, Soybean",509.14,37.46,16.58,52.11,0,"Crisp Striped Bass With Preserved Lemon, Chickpeas, And Couscous",Lemon,None,None
11,0,3,0,1,95,"Squid, Buckwheat",627.65,48.22,23.75,45.63,0,Dinner Tonight: Mackerel with Currants,Mackerel,None,None
6,0,3,0,3,37,Buckwheat,670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
14,0,0,1,0,176,"Squid, Buckwheat",521.77,36.47,39.15,4.69,0,Pan-seared Steak With Caper-anchovy Butter,Anchovy,None,None
11,0,0,1,3,79,,509.21,43.83,29.57,8.91,0,Tuscan Braised Short Ribs,None,None,None
11,0,2,0,0,132,,331.63,30.54,21.56,2.41,0,Buffalo Salmon,None,None,None
6,0,2,0,2,79,,433.4,35.24,13.95,30.03,0,Salmon with Orange Pan Sauce,None,None,None
11,1,3,1,3,176,"Milk, Peach, Squid",946.23,75.04,49.48,48.76,0,Grilled Trout with White Beans and Caper Vinaigrette,None,None,None
9,1,1,1,3,167,"Buckwheat, Egg",157.31,17.68,8.67,1.34,0,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,None,None
13,0,0,0,1,111,"Squid, Pork",564.85,40.08,32.6,28.91,0,Halibut with Corn Pops and Basil Broth,None,None,None
16,1,1,1,0,171,"Soybean, Squid, Sulfurous acid",312.04,23.73,8.26,35.84,0,Pann Bagnat,None,None,None
7,1,0,1,1,26,Shellfish,422.77,26.45,30.48,9.38,0,Biftekia Gemista (feta Stuffed Burgers),None,None,None
16,1,1,1,1,134,,231.55,31.99,4.37,16.26,0,Peruvian Ceviche,None,None,None
6,0,3,1,0,7,"Beef, Pine nut, Shrimp",946.22,59.27,55.06,55.45,0,Salt and Pepper Salmon,None,None,None
8,1,3,1,3,170,,690.05,18.93,52.25,32.09,0,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,None,None,None
6,0,0,0,2,92,,413.48,44.92,10.54,23.53,0,Port-Marinated Pork with Prunes and Anchovies,Pork,None,None
15,1,0,1,1,19,,589.03,40.09,27.67,50.21,0,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,None,None
12,1,1,0,1,101,,331.71,60.32,7.93,0.41,0,Grilled Striped Bass,None,None,None
10,1,3,1,3,70,"Sulfurous acid, Soybean, Squid",589.03,40.09,27.67,50.21,0,Roasted Black Bass with Apple Cider-Kale Sauce,Apple,None,None
11,1,3,0,3,103,,670.31,44.28,25.89,44.47,0,Salmon with Shiitake and Red Wine Sauce,None,None,None
6,0,0,0,2,172,"Pork, Shrimp",421.45,21.34,23.95,33.09,0,Salmon Club With Avocado Butter,None,None,None
7,0,1,1,0,153,,155.87,15.26,8.38,5.74,0,Lime Seviche,None,None,None
6,1,3,1,0,63,"Pine nut, Chicken",687.62,47.58,28.38,67.53,0,Saucy Fish Tacos,Fish,None,None
6,0,0,0,1,95,,475.4,28.89,32.08,17.41,0,Crispy Monkfish with Capers,Fish,None,None
14,1,0,0,2,64,"Chicken, Beef",485.57,34.93,35.03,6.54,0,Salmon Fillets with Herbed Leeks,None,None,None
7,1,1,1,1,120,"Shellfish, Walnut",153.86,15.67,4.38,14.56,0,"Fish and Vegetable Soup with Lime, Ginger, and Cilantro",Fish,None,None
10,0,3,1,1,107,,821.23,78.02,44.31,33.73,0,Roasted Salmon With Spicy Cauliflower,None,None,None
10,1,3,0,1,83,,601.25,52.92,28.5,33.08,0,Salt Cod Brandade,None,None,None
12,0,3,1,2,46,,578.48,15.14,22.81,56.53,0,Garlic Greens on Toast,Garlic,None,None
9,1,0,0,2,49,,561.81,5.21,40.32,26.04,0,Steak Winegrower's Style (entrecÃÂÃÂ´te Vigneronne),None,None,None
16,1,2,0,3,87,,316.72,12.89,27.69,5.02,0,Smoked-bluefish,Fish,None,None
16,0,0,0,1,93,,542.14,15.79,28.72,60.4,0,Crispy Potato Salad With Chimichurri Sauce,Potato,None,None
6,1,0,1,3,92,Soybean,523.45,11.02,38.23,28.22,0,"Skate, Chicory, and Anchovy",Anchovy,None,None
14,0,0,1,2,144,"Beef, Sulfurous acid, Mackerel",464.19,31.05,33.36,2.88,0,Pan Fried Sea Bass,None,None,None
7,0,0,1,0,98,,476.99,10.36,23.29,57.81,0,Stuffed Pizza Pie with Escarole,None,None,None
9,1,1,1,0,59,Wheat,190.69,24.56,4.73,12.02,0,Indian-Spiced Halibut with Yogurt,None,None,None
13,0,3,1,0,22,,597.94,11.37,51.89,32.14,0,Broccoli & Burrata,None,None,None
7,1,1,0,3,104,Crab,190.69,24.56,4.73,12.02,0,Indian-Spiced Halibut with Yogurt,None,None,None
16,1,2,1,0,102,,422.77,26.45,30.48,9.38,0,Biftekia Gemista (feta Stuffed Burgers),None,None,None
14,1,0,0,0,47,"Pork, Crab, Milk",492.16,36.84,22.37,14.16,0,Pan-seared Crispy Salmon,None,None,None
6,0,3,1,3,98,,719.87,43.57,45.74,36.36,0,Bluefish Chowder,Fish,None,None
14,0,0,1,2,117,"Mackerel, Peach, Sulfurous acid",503.16,2.31,54.75,2.48,0,Salsa Verde,None,None,None
8,0,1,0,1,10,"Mackerel, Shellfish, Sulfurous acid",157.31,17.68,8.67,1.34,0,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,None,None
14,0,0,0,2,138,Tomato,447.0,34.87,31.55,4.86,0,Seared Salmon With Mustard-caper Butter,None,None,None
8,0,3,1,0,113,,611.24,15.67,49.2,36.99,0,"Roasted Brussels Sprouts With Capers, Walnuts And Anchovies",Walnut,None,None
10,0,2,0,3,21,"Buckwheat, Sulfurous acid",423.83,12.26,33.58,22.06,0,Faith Hill's Greek Salad,None,None,None
14,1,2,1,2,146,"Shrimp, Pine nut",406.3,29.96,5.22,44.69,0,Sake-Steamed Sea Bass with Ginger and Green Onions,None,None,None
12,1,0,1,3,35,"Peanut, Pine nut, Pork",453.31,36.2,25.5,20.76,0,"Seared Black Bass with Bitter Greens, Grapefruit and Feta Salad",None,None,None
10,1,3,0,1,139,,593.01,28.74,39.79,35.33,0,Pistachio-crusted Petrale Sole With Grapefruit-avocado Salad,None,None,None
16,1,2,0,1,158,,312.02,23.73,8.26,35.84,0,Pan Bagnat,None,None,None
15,1,1,0,3,47,Chicken,160.53,29.03,2.49,6.62,0,Sea Bass With Asparagus,None,None,None
6,1,3,0,2,174,Buckwheat,690.05,18.93,52.25,32.09,0,French in a Flash: Chilean Sea Bass with Bouillabaisse Broth,None,None,None
11,0,3,0,1,14,"Wheat, Shellfish, Pine nut",505.6,55.38,11.62,43.4,0,Labneh With Chilli And Anchovy,Anchovy,None,None
6,1,2,0,2,167,,337.78,34.18,21.23,0.65,0,Bluefish En Papillote,Fish,None,None
12,0,3,1,2,18,"Egg, Squid, Crab",710.71,35.36,36.64,58.63,0,Farmers Pasta,None,None,None
6,1,3,0,2,90,,748.38,31.43,47.97,49.23,0,Mozzarella En Carozza,None,None,None
14,1,1,1,1,122,"Wheat, Pine nut, Shrimp",183.45,20.99,3.73,17.17,0,Pan-Seared Black Cod with Grape Salsa,None,None,None
10,0,3,0,2,69,"Chicken, Soybean, Beef",528.1,35.93,24.78,42.42,0,Leek And Smoked Haddock Chowder,None,None,None
6,0,1,0,0,119,"Pork, Buckwheat",201.44,22.15,8.73,6.61,0,Poached Sea Bass with Lemon Butter,Lemon,None,None
7,0,0,0,2,157,,407.35,21.23,15.53,45.51,0,"Mustard Greens, Shrimp, And Anchovy Pasta",Anchovy,Shrimp,None
15,1,0,1,0,175,Milk,559.78,54.97,35.3,2.58,0,Pork Shoulder with Salsa Verde,Pork,None,None
16,1,2,1,1,164,,404.24,12.53,14.33,58.42,0,Pasta with Anchovy-Walnut Sauce,Anchovy,Walnut,None
11,1,3,1,0,175,"Pork, Shrimp",692.63,23.9,46.25,54.8,0,Kale Caesar,None,None,None
13,0,0,1,0,148,Crab,486.77,33.9,25.14,30.34,0,Grilled Fish and Chips,Fish,None,None
7,1,2,1,3,157,"Pine nut, Pork",446.03,31.15,24.08,29.66,0,Salade Nicoise,None,None,None
15,0,2,0,1,175,"Egg, Soybean",446.01,15.17,27.3,34.43,0,Ceasar Salad,None,None,None
7,1,3,1,1,137,"Crab, Tomato",845.93,39.52,58.68,42.09,0,Grilled Calamari on a Bed of White Beans,None,None,None
7,0,1,0,1,100,"Buckwheat, Squid",157.31,17.68,8.67,1.34,0,"Tuna, Tomato And Olive Sandwich (pan Bagnat)",Tomato,None,None
10,1,2,0,2,106,"Tomato, Egg, Mackerel",304.46,40.98,14.05,1.46,0,Spicy Butter-Steamed Bass,None,None,None
6,1,3,1,1,91,,549.2,9.37,38.09,50.61,0,LONG ISLAND BOUILLABAISSE,None,None,None
